item,artist,title,year,label,licence,download_url,length_s,collection,subject
sascha-muller-ssrextra77,Sascha Müller,Reaktorzwischenfall,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/01.%20Sascha%20Muller%20-%20Reaktorzwischenfall.wav,370.0,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,My Clean Bigger 808,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/02.%20Sascha%20Muller%20-%20My%20Clean%20Bigger%20808.wav,376.6,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,Zerebrale Nervenstimulation,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/03.%20Sascha%20Muller%20-%20Zerebrale%20Nervenstimulation.wav,358.9,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,M-kng 1,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/04.%20Sascha%20Muller%20-%20M-kng%201.wav,307.8,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,M-kng 2,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/05.%20Sascha%20Muller%20-%20M-kng%202.wav,289.4,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,M-kng 3,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/06.%20Sascha%20Muller%20-%20M-kng%203.wav,239.4,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,M-kng 4,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/07.%20Sascha%20Muller%20-%20M-kng%204.wav,302.0,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,1 Meter,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/08.%20Sascha%20Muller%20-%201%20Meter.wav,252.3,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,2 Meter,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/09.%20Sascha%20Muller%20-%202%20Meter.wav,284.3,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,3 Meter,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/10.%20Sascha%20Muller%20-%203%20Meter.wav,152.5,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,4 Meter,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/11.%20Sascha%20Muller%20-%204%20Meter.wav,305.4,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,5 Meter,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/12.%20Sascha%20Muller%20-%205%20Meter.wav,289.1,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,6 Meter,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/13.%20Sascha%20Muller%20-%206%20Meter.wav,314.6,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra77,Sascha Müller,7 Meter,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra77/14.%20Sascha%20Muller%20-%207%20Meter.wav,320.8,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
user080-user12746456775-child-ep,user12746456775,Problem Child,2026,user-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/user080-user12746456775-child-ep/%28USER080%29%2001.%20user12746456775%20-%20Problem%20Child_Child%20EP.wav,371.8,user-records-netlabel,Techno; Acid; Hard Techno; USER Records; user12746456775
user080-user12746456775-child-ep,user12746456775,Untitled135,2026,user-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/user080-user12746456775-child-ep/%28USER080%29%2002.%20user12746456775%20-%20Untitled135_Child%20EP.wav,341.6,user-records-netlabel,Techno; Acid; Hard Techno; USER Records; user12746456775
user079-user78954441235-cosmic-ep,user78954441235,Cosmic Function,2026,user-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/user079-user78954441235-cosmic-ep/%28USER079%29%2001.%20user78954441235%20-%20Cosmic%20Function_Cosmic%20EP.wav,348.1,user-records-netlabel,Techno; Trance; Hard Techno; Acid; Acid Techno; USER Records; user78954441235
user079-user78954441235-cosmic-ep,user78954441235,Trip To The Moon,2026,user-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/user079-user78954441235-cosmic-ep/%28USER079%29%2002.%20user78954441235%20-%20Trip%20To%20The%20Moon_Cosmic%20EP.wav,371.8,user-records-netlabel,Techno; Trance; Hard Techno; Acid; Acid Techno; USER Records; user78954441235
fressen009-sascha-muller-red-giant-ep,Sascha Müller,Red Giant,2021,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen009-sascha-muller-red-giant-ep/%28Fressen009%29%2001.%20Sascha%20M%C3%BCller%20-%20Red%20Giant_Red%20Giant%20EP.wav,345.0,fresscode-records-netlabel,Techno; Hard Techno; Dark Techno; Schranz; Sascha Müller; Fresscode Records
fressen009-sascha-muller-red-giant-ep,Sascha Müller,Savage,2021,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen009-sascha-muller-red-giant-ep/%28Fressen009%29%2002.%20Sascha%20M%C3%BCller%20-%20Savage_Red%20Giant%20EP.wav,340.2,fresscode-records-netlabel,Techno; Hard Techno; Dark Techno; Schranz; Sascha Müller; Fresscode Records
fressen009-sascha-muller-red-giant-ep,Sascha Müller,Secret Drop,2021,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen009-sascha-muller-red-giant-ep/%28Fressen009%29%2003.%20Sascha%20M%C3%BCller%20-%20Secret%20Drop_Red%20Giant%20EP.wav,489.0,fresscode-records-netlabel,Techno; Hard Techno; Dark Techno; Schranz; Sascha Müller; Fresscode Records
fressen018-combat-killer-combat-troops-ep,Combat Killer,Combat Troops,2024,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen018-combat-killer-combat-troops-ep/%28Fressen018%29%2001.%20Combat%20Killer%20-%20Combat%20Troops_Combat%20Troops%20EP.wav,402.2,fresscode-records-netlabel,Techno; Hard Techno; Acid; Acid Techno; Combat Killer; EP; Fresscode Records
fressen018-combat-killer-combat-troops-ep,Combat Killer,No Chance For Peace,2024,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen018-combat-killer-combat-troops-ep/%28Fressen018%29%2002.%20Combat%20Killer%20-%20No%20Chance%20For%20Peace_Combat%20Troops%20EP.wav,445.5,fresscode-records-netlabel,Techno; Hard Techno; Acid; Acid Techno; Combat Killer; EP; Fresscode Records
fressen018-combat-killer-combat-troops-ep,Combat Killer,Lautlose Invasion,2024,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen018-combat-killer-combat-troops-ep/%28Fressen018%29%2003.%20Combat%20Killer%20-%20Lautlose%20Invasion_Combat%20Troops%20EP.wav,370.3,fresscode-records-netlabel,Techno; Hard Techno; Acid; Acid Techno; Combat Killer; EP; Fresscode Records
dfs008-sascha-muller-generator-ep,Sascha Müller,Generator,2020,dancefloor-socialism-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/dfs008-sascha-muller-generator-ep/%28DFS008%29%2001.%20Sascha%20M%C3%BCller%20-%20Generator_Generator%20EP.wav,364.4,dancefloor-socialism-netlabel,Hard Techno; Techno; Sascha Müller. Acid; Dancefloor Socialism
dfs008-sascha-muller-generator-ep,Sascha Müller,Merkwürdige Sachen,2020,dancefloor-socialism-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/dfs008-sascha-muller-generator-ep/%28DFS008%29%2002.%20Sascha%20M%C3%BCller%20-%20Merkw%C3%BCrdige%20Sachen_Generator%20EP.wav,345.5,dancefloor-socialism-netlabel,Hard Techno; Techno; Sascha Müller. Acid; Dancefloor Socialism
fressen016-combat-killer-natural-desaster-ep,Combat Killer,Natural Desaster,2024,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen016-combat-killer-natural-desaster-ep/%28Fressen016%29%2001.%20Combat%20Killer%20-%20Natural%20Desaster_Natural%20Desaster%20EP.wav,347.7,fresscode-records-netlabel,Techno; Hard Techno; Acid; Combat Killer; Fresscode Records
fressen016-combat-killer-natural-desaster-ep,Combat Killer,Defluxcompensator,2024,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen016-combat-killer-natural-desaster-ep/%28Fressen016%29%2002.%20Combat%20Killer%20-%20Defluxcompensator_Natural%20Desaster%20EP.wav,370.0,fresscode-records-netlabel,Techno; Hard Techno; Acid; Combat Killer; Fresscode Records
fressen016-combat-killer-natural-desaster-ep,Combat Killer,Kevlar,2024,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen016-combat-killer-natural-desaster-ep/%28Fressen016%29%2003.%20Combat%20Killer%20-%20Kevlar_Natural%20Desaster%20EP.wav,330.3,fresscode-records-netlabel,Techno; Hard Techno; Acid; Combat Killer; Fresscode Records
fressen019-sascha-muller-give-me-your-soul-ep,Sascha Müller,Give Me Your Soul,2025,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen019-sascha-muller-give-me-your-soul-ep/%28Fressen019%29%2001.%20Sascha%20M%C3%BCller%20-%20Give%20Me%20Your%20Soul_Give%20Me%20Your%20Soul%20EP.wav,491.6,fresscode-records-netlabel,Techno; Hard Techno; Sascha Müller; Fresscode Records
fressen019-sascha-muller-give-me-your-soul-ep,Sascha Müller,Thematik,2025,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen019-sascha-muller-give-me-your-soul-ep/%28Fressen019%29%2002.%20Sascha%20M%C3%BCller%20-%20Thematik_Give%20Me%20Your%20Soul%20EP.wav,392.8,fresscode-records-netlabel,Techno; Hard Techno; Sascha Müller; Fresscode Records
fressen019-sascha-muller-give-me-your-soul-ep,Sascha Müller,Unholy,2025,fresscode-records-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/fressen019-sascha-muller-give-me-your-soul-ep/%28Fressen019%29%2003.%20Sascha%20M%C3%BCller%20-%20Unholy_Give%20Me%20Your%20Soul%20EP.wav,360.0,fresscode-records-netlabel,Techno; Hard Techno; Sascha Müller; Fresscode Records
p109-cement-tea-chip-withdrawal,Cement Tea,Chip Withdrawal,2023,psychocandies-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/p109-cement-tea-chip-withdrawal/%28P109%29%2001.%20Cement%20Tea%20-%20Chip%20Withdrawal_Chip%20Withdrawal.wav,293.5,psychocandies-netlabel,Techno; Acid; Hard Techno; Cement Tea; Psychocandies
p109-cement-tea-chip-withdrawal,Cement Tea,Chip Withdrawal (Bonus Sodium),2023,psychocandies-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/p109-cement-tea-chip-withdrawal/%28P109%29%2002.%20Cement%20Tea%20-%20Chip%20Withdrawal%20%28Bonus%20Sodium%29_Chip%20Withdrawal.wav,292.1,psychocandies-netlabel,Techno; Acid; Hard Techno; Cement Tea; Psychocandies
p117-sascha-muller-pain-is-temporary-ep,Sascha Müller,Pain Is Temporary,2024,psychocandies-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/p117-sascha-muller-pain-is-temporary-ep/%28P117%29%2001.%20Sascha%20M%C3%BCller%20-%20Pain%20Is%20Temporary_Pain%20Is%20Temporary%20EP.wav,331.0,psychocandies-netlabel,Techno; Hard Techno; Acid; Acid Techno; Sascha Müller; Psychocandies
p117-sascha-muller-pain-is-temporary-ep,Sascha Müller,Glory,2024,psychocandies-netlabel,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/p117-sascha-muller-pain-is-temporary-ep/%28P117%29%2002.%20Sascha%20M%C3%BCller%20-%20Glory_Pain%20Is%20Temporary%20EP.wav,310.9,psychocandies-netlabel,Techno; Hard Techno; Acid; Acid Techno; Sascha Müller; Psychocandies
sascha-muller-8k-techno-vol04,Sascha Müller,Beat n Patrol,2020,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-8k-techno-vol04/Sascha%20M%C3%BCller%20-%20Beat%20n%20Patrol.mp3,264.5,hifidelity_potpourri,Techno; hard Techno; Tribal techno; Acid; Floppy; Sascha Müller; sascha müller music
sascha-muller-ssrextra65,Sascha Müller,Dirty Harry Spoke To Hell,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra65/01.%20Sascha%20Muller%20-%20Dirty%20Harry%20Spoke%20To%20Hell.wav,474.9,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra65,Sascha Müller,Pure Analog Part 06,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra65/03.%20Sascha%20Muller%20-%20Pure%20Analog%20part%2006.wav,317.4,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra65,Sascha Müller,Tiefenrausch,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra65/04.%20Sascha%20Muller%20-%20Tiefenrausch.wav,442.8,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra65,Sascha Müller,Ambient 1,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra65/05.%20Sascha%20Muller%20-%20Ambient%201.wav,297.4,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra65,Sascha Müller,Down To Earth And Back,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra65/06.%20Sascha%20Muller%20-%20Down%20To%20Earth%20And%20Back.wav,194.8,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra65,Sascha Müller,Follow Me To The Twillight Zone,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra65/07.%20Sascha%20Muller%20-%20Follow%20Me%20To%20The%20Twillight%20Zone.wav,707.9,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra65,Sascha Müller,Gong Part 03,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra65/08.%20Sascha%20Muller%20-%20Gong%20Part%2003.wav,188.2,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra65,Sascha Müller,Tantra,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra65/09.%20Sascha%20Muller%20-%20Tantra.wav,304.2,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra65,Sascha Müller,Gong part 04,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra65/10.%20Sascha%20Muller%20-%20Gong%20Part%2004.wav,192.6,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra65,Sascha Müller,Temple TROB,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra65/11.%20Sascha%20Muller%20-%20Temple%20TROB.wav,350.6,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra65,Sascha Müller,Timeshift,2018,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra65/12.%20Sascha%20Muller%20-%20Timeshift.wav,299.9,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra93,Sascha Müller,Studio I,2019,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra93/01.%20Sascha%20Muller%20-%20Studio%20I.wav,375.5,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra93,Sascha Müller,Studio II,2019,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra93/02.%20Sascha%20Muller%20-%20Studio%20II.wav,465.5,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra93,Sascha Müller,Subway Informations,2019,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra93/03.%20Sascha%20Muller%20-%20Subway%20Informations.wav,337.3,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra93,Sascha Müller,Sunflow,2019,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra93/04.%20Sascha%20Muller%20-%20Sunflow.wav,335.8,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra93,Sascha Müller,Sweet Valley High,2019,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra93/05.%20Sascha%20Muller%20-%20Sweet%20Valley%20High.WAV,351.1,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra93,Sascha Müller,Take Off And Landing,2019,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra93/06.%20Sascha%20Muller%20-%20Take%20Off%20And%20Landing.WAV,282.5,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra93,Sascha Müller,Telemusik,2019,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra93/07.%20Sascha%20Muller%20-%20Telemusik.wav,362.0,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra93,Sascha Müller,Teta Waves,2019,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra93/08.%20Sascha%20Muller%20-%20Teta%20Waves.wav,410.6,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra93,Sascha Müller,The Process,2019,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra93/09.%20Sascha%20Muller%20-%20The%20Process.wav,389.6,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra93,Sascha Müller,Timbersports,2019,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra93/10.%20Sascha%20Muller%20-%20Timbersports.wav,522.5,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
sascha-muller-ssrextra93,Sascha Müller,Time Lock,2019,hifidelity_potpourri,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/sascha-muller-ssrextra93/11.%20Sascha%20Muller%20-%20Time%20Lock.wav,535.0,hifidelity_potpourri,Techno; Acid; Hard Techno; Acid House; House; Minimal Techno; Sascha Müller
BVR324,Inquieto,inquieto - adivino el acierto,2026,opensource_audio,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/BVR324/Inquieto%20-%20Adivino%20El%20Acierto.mp3,401.7,opensource_audio,Hard techno; schranz; schrnz; Hardtechno; Techno; Schranz Techno; Net Labels; NetLabels
BVR324,Inquieto,inquieto - indago en los textos ,2026,opensource_audio,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/BVR324/Inquieto%20-%20Indago%20En%20Los%20Textos%20.mp3,297.8,opensource_audio,Hard techno; schranz; schrnz; Hardtechno; Techno; Schranz Techno; Net Labels; NetLabels
RLINQ032,Inquieto,inquieto - beru [darkarea],2026,opensource_audio,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://archive.org/download/RLINQ032/Inquieto%20-%20Beru%20%5BDarkArea%5D.mp3,239.9,opensource_audio,Hard techno; Hard Techno; Hardtechno; Techno Psy; Hard Techno Psy; Underground; NetLabels; Net Labels; Techno
